Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
NCC30,2572.0,OUT018
FDE58,2068.0,OUT035
FDC05,1286.0,OUT019
FDY15,2526.0,OUT046
FDG14,2446.0,OUT046
FDL08,3966.0,OUT049
FDQ47,640.0,OUT013
FDN12,1876.0,OUT035
FDW10,2888.0,OUT013
FDD02,2020.0,OUT035
FDX35,1778.0,OUT010
FDT35,2770.0,OUT046
DRN47,1006.0,OUT019
FDB11,1678.0,OUT010
FDN20,2628.0,OUT045
FDB59,3288.0,OUT035
FDJ58,2712.0,OUT045
FDU60,2758.0,OUT046
FDS03,1186.0,OUT049
FDU40,1174.0,OUT019
DRH15,870.0,OUT049
FDD04,3740.0,OUT027
FDQ01,4038.0,OUT046
FDF28,2160.0,OUT035
FDD22,-106.0,OUT010
FDY19,1894.0,OUT046
FDN33,1644.0,OUT035
FDV36,2140.0,OUT035
FDW01,538.0,OUT010
FDJ28,3182.0,OUT049
FDB17,2948.0,OUT035
FDM40,2342.0,OUT049
FDV46,2184.0,OUT045
FDQ44,2054.0,OUT049
NCD42,610.0,OUT046
DRH37,2606.0,OUT046
FDR10,2388.0,OUT018
NCD06,2156.0,OUT027
FDI53,2606.0,OUT046
FDG16,3516.0,OUT035
DRB25,1710.0,OUT046
FDY09,2794.0,OUT046
FDX48,2424.0,OUT045
FDC03,1266.0,OUT010
FDT47,1720.0,OUT035
FDW44,4216.0,OUT027
FDT24,1356.0,OUT017
FDT12,1706.0,OUT019
NCS38,1882.0,OUT035
FDO39,3044.0,OUT035
FDA13,646.0,OUT046
FDO48,3664.0,OUT035
DRJ01,2592.0,OUT017
FDD53,456.0,OUT018
NCT05,4118.0,OUT049
FDQ51,768.0,OUT045
FDU60,2776.0,OUT013
FDC59,1094.0,OUT046
FDP36,1080.0,OUT035
NCM19,1840.0,OUT017
FDL16,816.0,OUT035
FDE50,2828.0,OUT018
NCR18,756.0,OUT013
NCD30,1650.0,OUT035
FDH31,1772.0,OUT013
FDD56,886.0,OUT019
FDC47,3726.0,OUT049
FDZ21,1524.0,OUT045
FDM01,1830.0,OUT049
FDF24,1456.0,OUT013
FDW23,728.0,OUT017
FDY52,800.0,OUT018
DRH37,4044.0,OUT027
DRO47,3256.0,OUT027
FDR25,4362.0,OUT049
FDQ24,5412.0,OUT027
DRJ51,3416.0,OUT018
NCU06,3686.0,OUT035
NCV18,1024.0,OUT018
NCC06,3440.0,OUT027
FDZ01,1508.0,OUT018
FDT14,2040.0,OUT017
FDD11,2142.0,OUT019
FDN09,3948.0,OUT017
NCO18,878.0,OUT010
FDZ50,2896.0,OUT045
FDS44,3864.0,OUT013
FDI36,3124.0,OUT045
FDA26,1610.0,OUT010
NCY53,1886.0,OUT049
FDF32,3294.0,OUT049
FDF59,126.0,OUT010
FDB20,1230.0,OUT046
DRH11,1028.0,OUT035
FDT03,3078.0,OUT049
NCH06,3914.0,OUT035
FDR55,3134.0,OUT049
FDI10,2884.0,OUT035
FDZ12,2172.0,OUT045
FDM12,3146.0,OUT049
DRB25,1644.0,OUT045
NCS41,2900.0,OUT013
NCT53,2662.0,OUT049
NCD55,676.0,OUT013
FDY08,2390.0,OUT049
NCP55,1002.0,OUT049
FDA33,2404.0,OUT013
FDQ33,2412.0,OUT013
FDE45,4300.0,OUT027
FDT26,2048.0,OUT013
NCV53,3854.0,OUT049
FDK60,3088.0,OUT027
NCJ29,1314.0,OUT046
FDI15,4088.0,OUT045
FDX21,1800.0,OUT013
FDV49,2270.0,OUT019
DRO59,1250.0,OUT046
FDZ14,1944.0,OUT045
FDP32,3456.0,OUT027
FDC33,3300.0,OUT017
FDT14,70.0,OUT010
NCN54,2684.0,OUT027
FDR57,3980.0,OUT027
DRK12,578.0,OUT046
FDX52,3262.0,OUT049
FDX08,962.0,OUT010
FDP10,-226.0,OUT010
NCP50,1178.0,OUT045
NCL06,4084.0,OUT013
FDP25,3516.0,OUT013
FDE53,1724.0,OUT013
FDL27,1188.0,OUT017
FDC35,3382.0,OUT049
DRJ47,834.0,OUT010
FDD16,1012.0,OUT018
NCN42,2434.0,OUT049
FDC38,3556.0,OUT027
NCO07,3242.0,OUT045
FDQ20,774.0,OUT049
FDI32,1798.0,OUT046
FDN20,854.0,OUT010
DRJ51,5072.0,OUT027
FDU08,1512.0,OUT045
DRN37,766.0,OUT019
FDD05,78.0,OUT010
FDW15,2422.0,OUT046
FDI52,1986.0,OUT046
DRM11,4238.0,OUT049
NCO06,422.0,OUT045
FDU38,3118.0,OUT049
FDU59,2324.0,OUT018
FDJ10,2238.0,OUT046
FDM13,2230.0,OUT049
NCJ30,706.0,OUT019
FDM45,1768.0,OUT018
FDP36,872.0,OUT045
NCD30,-338.0,OUT010
FDN48,1588.0,OUT017
FDY32,2646.0,OUT049
FDU47,2310.0,OUT046
FDF17,1246.0,OUT019
FDP34,2564.0,OUT017
FDA47,2766.0,OUT049
DRD27,3072.0,OUT027
FDW38,888.0,OUT045
FDZ15,62.0,OUT019
FDZ03,4476.0,OUT027
NCN19,3078.0,OUT049
FDG02,3124.0,OUT035
FDS31,3092.0,OUT035
FDW43,1790.0,OUT019
FDZ47,-190.0,OUT010
FDO57,2628.0,OUT017
NCL07,672.0,OUT013
NCV42,1764.0,OUT013
FDP40,1944.0,OUT017
FDP48,1082.0,OUT019
FDH21,2632.0,OUT017
NCP02,1042.0,OUT049
FDK24,878.0,OUT049
FDC41,1128.0,OUT045
FDF08,1540.0,OUT017
FDO49,1020.0,OUT017
FDS56,5612.0,OUT027
FDX46,824.0,OUT018
FDQ07,3576.0,OUT013
FDC32,-426.0,OUT010
FDT21,2046.0,OUT019
FDG58,2456.0,OUT045
FDW14,1586.0,OUT049
DRA12,3704.0,OUT027
FDV27,1524.0,OUT013
DRD25,1836.0,OUT013
DRF48,4428.0,OUT027
FDX24,1596.0,OUT017
DRJ51,3630.0,OUT046
FDE45,2792.0,OUT045
FDE14,1702.0,OUT046
FDG53,2132.0,OUT045
FDT08,2374.0,OUT046
DRC27,5336.0,OUT027
FDG20,2948.0,OUT035
FDC21,1798.0,OUT046
FDV31,2576.0,OUT018
FDB58,2240.0,OUT045
FDV23,1986.0,OUT046
FDA25,-170.0,OUT019
FDC15,2494.0,OUT046
FDU47,2382.0,OUT049
FDE23,896.0,OUT013
FDS08,2840.0,OUT013
FDW03,3176.0,OUT027
FDJ60,2428.0,OUT018
FDM34,2156.0,OUT017
FDW33,1724.0,OUT013
FDZ40,940.0,OUT013
FDE33,1140.0,OUT018
NCC06,110.0,OUT010
FDU11,1886.0,OUT046
FDL44,2692.0,OUT017
NCZ29,2060.0,OUT017
FDG28,1990.0,OUT010
FDL12,788.0,OUT018
FDD52,1868.0,OUT017
FDO15,1292.0,OUT013
NCN29,2256.0,OUT027
FDW36,1772.0,OUT013
FDB21,3766.0,OUT046
FDZ28,2172.0,OUT013
FDY10,1948.0,OUT035
DRG39,976.0,OUT017
FDN28,1760.0,OUT013
FDV15,1756.0,OUT035
DRI13,3564.0,OUT035
FDH20,1630.0,OUT046
FDY51,3524.0,OUT013
FDE16,3328.0,OUT013
FDX40,392.0,OUT018
FDC48,1084.0,OUT018
FDS14,2486.0,OUT046
FDX56,3452.0,OUT017
FDI10,2774.0,OUT046
FDI14,2312.0,OUT013
DRM48,640.0,OUT013
NCH07,3900.0,OUT027
FDY26,3448.0,OUT013
FDD02,3380.0,OUT027
FDM12,3034.0,OUT046
DRF01,370.0,OUT010
FDV36,2038.0,OUT046
DRI59,3596.0,OUT013
FDV03,2264.0,OUT018
FDO39,3020.0,OUT017
NCB07,2852.0,OUT018
FDH38,3308.0,OUT027
FDZ13,964.0,OUT035
NCZ30,1914.0,OUT046
NCA06,662.0,OUT035
FDB04,1570.0,OUT049
FDN50,1624.0,OUT013
NCG06,4130.0,OUT049
NCY17,480.0,OUT018
FDC23,2858.0,OUT046
FDK33,3486.0,OUT049
FDR03,3502.0,OUT049
FDZ07,1024.0,OUT045
FDO38,1320.0,OUT013
FDS59,1798.0,OUT046
DRM11,2202.0,OUT019
FDX52,4584.0,OUT027
DRJ35,768.0,OUT018
NCP53,3746.0,OUT046
FDW15,526.0,OUT019
DRI47,2224.0,OUT045
DRZ11,2116.0,OUT035
FDS02,3204.0,OUT013
DRD49,3500.0,OUT018
FDW38,1050.0,OUT049
FDR21,926.0,OUT019
FDE40,1148.0,OUT013
FDI02,1756.0,OUT045
FDQ04,588.0,OUT045
FDY14,4252.0,OUT017
NCT54,1506.0,OUT046
DRD25,1868.0,OUT017
DRE01,3712.0,OUT045
FDJ12,1482.0,OUT010
NCZ05,1730.0,OUT049
DRB25,-162.0,OUT019
NCC31,2386.0,OUT045
FDM16,1224.0,OUT045
DRG11,1814.0,OUT049
FDV24,3816.0,OUT027
FDV43,742.0,OUT046
FDG05,2304.0,OUT018
FDV23,34.0,OUT010
FDI58,1312.0,OUT018
FDQ11,4212.0,OUT017
FDC05,4616.0,OUT027
FDF40,4028.0,OUT013
FDU02,3356.0,OUT018
FDT32,3056.0,OUT013
NCF06,4148.0,OUT017
FDT46,908.0,OUT013
FDR58,-394.0,OUT010
FDY04,2646.0,OUT046
FDT58,2568.0,OUT045
FDE46,2550.0,OUT049
DRH11,992.0,OUT017
DRI51,2734.0,OUT046
FDC35,3308.0,OUT017
FDP45,4156.0,OUT035
FDC45,2756.0,OUT017
FDU01,2964.0,OUT045
FDJ53,30.0,OUT010
FDJ46,2860.0,OUT017
FDX07,3084.0,OUT013
NCI30,3978.0,OUT049
FDE47,3432.0,OUT027
FDV48,1264.0,OUT045
FDN16,-186.0,OUT019
FDM52,2388.0,OUT013
FDA32,4892.0,OUT027
FDH05,3792.0,OUT017
FDW25,-478.0,OUT010
FDQ09,1830.0,OUT046
NCM17,-1186.0,OUT010
DRM59,2462.0,OUT046
FDV47,2816.0,OUT027
DRE15,1336.0,OUT035
FDS25,-138.0,OUT010
NCZ05,1392.0,OUT018
NCV05,514.0,OUT019
DRM37,3106.0,OUT046
FDV58,4520.0,OUT027
FDN22,5480.0,OUT027
NCO06,614.0,OUT049
FDT56,-890.0,OUT019
FDM02,1520.0,OUT013
FDA09,2906.0,OUT046
NCC06,2086.0,OUT035
NCL54,2890.0,OUT049
NCB55,980.0,OUT017
FDB12,1824.0,OUT017
NCA54,2914.0,OUT049
NCS38,1930.0,OUT049
FDC02,4214.0,OUT049
FDK44,850.0,OUT019
FDE16,3384.0,OUT035
NCS05,2174.0,OUT035
FDZ59,2608.0,OUT045
FDI20,3456.0,OUT017
FDQ14,2390.0,OUT046
FDF53,3020.0,OUT017
FDW25,1460.0,OUT017
NCQ43,-210.0,OUT010
FDX52,3148.0,OUT013
FDE28,3580.0,OUT045
FDN15,2308.0,OUT017
FDO28,1992.0,OUT017
FDQ33,2336.0,OUT045
FDM22,-922.0,OUT010
FDJ03,948.0,OUT017
FDI16,856.0,OUT045
FDI09,5304.0,OUT027
FDX55,3500.0,OUT013
FDS23,3460.0,OUT027
DRC12,2984.0,OUT045
FDH41,3526.0,OUT049
FDN01,2820.0,OUT013
FDV55,2232.0,OUT045
NCJ19,920.0,OUT013
NCY29,-1042.0,OUT010
FDP03,1784.0,OUT018
FDZ52,1696.0,OUT045
FDH31,-234.0,OUT010
FDQ19,3652.0,OUT018
FDS15,1848.0,OUT035
FDN32,3004.0,OUT017
FDH32,1694.0,OUT049
FDF33,1860.0,OUT017
FDJ22,3022.0,OUT046
FDG56,-814.0,OUT010
FDC05,3150.0,OUT046
FDK09,3624.0,OUT013
NCV29,2690.0,OUT045
NCC43,2002.0,OUT019
NCA42,2582.0,OUT049
FDC10,1942.0,OUT046
FDC16,1548.0,OUT013
NCL17,2220.0,OUT013
FDA51,1964.0,OUT035
FDW01,2512.0,OUT017
NCF30,1898.0,OUT045
FDN49,792.0,OUT013
FDY20,1432.0,OUT045
FDC15,2388.0,OUT045
FDY24,926.0,OUT046
NCG43,1564.0,OUT017
FDA48,3556.0,OUT013
NCF55,668.0,OUT017
FDL38,1630.0,OUT049
NCQ29,3788.0,OUT018
FDC34,2604.0,OUT017
FDP36,2368.0,OUT027
FDN50,-350.0,OUT010
FDO23,1630.0,OUT049
FDT56,1044.0,OUT013
FDT13,4452.0,OUT027
FDZ03,3080.0,OUT013
FDQ03,1898.0,OUT010
FDU44,2552.0,OUT045
FDD03,3766.0,OUT049
NCH30,1796.0,OUT013
FDS60,978.0,OUT010
FDG08,2762.0,OUT046
FDX38,940.0,OUT017
FDD22,1892.0,OUT017
FDW51,3428.0,OUT013
FDL09,2812.0,OUT017
FDZ60,1648.0,OUT045
NCH07,2466.0,OUT046
NCQ41,3218.0,OUT049
FDW04,2238.0,OUT049
FDI08,5440.0,OUT027
FDR19,454.0,OUT019
FDV13,1470.0,OUT046
FDB52,4144.0,OUT017
FDZ48,3236.0,OUT027
NCO14,830.0,OUT049
FDZ50,3024.0,OUT013
FDN27,38.0,OUT019
FDQ60,2028.0,OUT013
FDR49,844.0,OUT017
DRJ35,2488.0,OUT027
DRI49,1388.0,OUT017
FDB47,3396.0,OUT017
FDP37,86.0,OUT010
FDR26,2926.0,OUT049
FDY31,422.0,OUT019
FDC11,1364.0,OUT045
DRP47,4036.0,OUT035
NCY54,2396.0,OUT018
FDR27,2158.0,OUT046
FDQ21,118.0,OUT019
NCQ29,4170.0,OUT035
FDJ02,2422.0,OUT046
FDE21,1612.0,OUT018
FDM39,2814.0,OUT046
FDZ01,1784.0,OUT017
NCB19,1096.0,OUT018
FDU03,2946.0,OUT046
FDP27,3066.0,OUT049
DRF01,2208.0,OUT045
FDM03,1866.0,OUT049
FDV01,2546.0,OUT046
FDS16,2406.0,OUT046
FDO45,1612.0,OUT035
NCX06,2934.0,OUT035
FDP13,686.0,OUT046
NCR38,3688.0,OUT018
FDA01,1056.0,OUT013
FDT26,2044.0,OUT017
FDD44,5584.0,OUT027
FDB26,1008.0,OUT013
FDP45,2130.0,OUT019
NCP55,922.0,OUT046
FDT23,1396.0,OUT017
FDO51,692.0,OUT045
FDA44,950.0,OUT046
NCJ31,3476.0,OUT018
FDX37,1544.0,OUT045
NCD18,3698.0,OUT049
FDN40,3900.0,OUT027
FDL33,3164.0,OUT017
DRF48,3120.0,OUT035
FDW08,1788.0,OUT035
FDX39,3200.0,OUT018
FDB38,2762.0,OUT049
FDY46,2732.0,OUT018
NCB06,2582.0,OUT049
FDA34,2864.0,OUT035
FDA35,1924.0,OUT045
FDQ07,3620.0,OUT035
FDU32,1908.0,OUT045
FDU26,2044.0,OUT013
FDU13,382.0,OUT010
FDO09,4308.0,OUT035
FDW03,-178.0,OUT019
FDB38,2692.0,OUT013
FDL26,590.0,OUT010
NCN43,1870.0,OUT045
FDH08,3580.0,OUT045
NCC31,578.0,OUT019
FDH14,2388.0,OUT035
FDL40,1692.0,OUT017
FDD20,2104.0,OUT035
NCV53,3866.0,OUT035
FDD16,1136.0,OUT045
FDP24,2028.0,OUT035
FDQ25,2736.0,OUT045
FDM38,1028.0,OUT035
NCT18,894.0,OUT010
FDM34,2238.0,OUT049
DRH37,758.0,OUT010
NCE07,2284.0,OUT013
FDG12,2048.0,OUT013
FDB59,1294.0,OUT010
FDS10,2628.0,OUT018
FDN21,634.0,OUT010
FDM02,1408.0,OUT045
FDO44,1930.0,OUT049
NCN17,1696.0,OUT017
FDH16,1252.0,OUT018
FDL44,2566.0,OUT046
FDY47,2188.0,OUT017
DRI39,902.0,OUT046
NCX54,1396.0,OUT018
FDE59,614.0,OUT046
FDO46,2996.0,OUT045
DRE13,1422.0,OUT046
FDW14,1556.0,OUT013
FDF35,1710.0,OUT046
FDO50,-402.0,OUT019
DRF49,1916.0,OUT017
FDT60,2118.0,OUT049
FDP38,736.0,OUT045
FDA31,4164.0,OUT027
FDY52,-822.0,OUT010
FDD03,5108.0,OUT027
FDN52,1184.0,OUT018
FDU20,98.0,OUT010
FDD22,1856.0,OUT035
NCB55,-1030.0,OUT019
FDN27,1868.0,OUT045
FDD16,1296.0,OUT013
FDW48,1318.0,OUT046
DRN35,520.0,OUT045
FDX25,3014.0,OUT049
DRD49,3822.0,OUT049
FDE21,-42.0,OUT019
FDN44,2644.0,OUT035
DRC01,974.0,OUT049
NCK30,3930.0,OUT046
FDU39,1028.0,OUT013
FDB49,1696.0,OUT013
FDS12,1896.0,OUT045
FDR57,2332.0,OUT018
FDX22,4808.0,OUT027
FDC60,1532.0,OUT013
NCE42,3770.0,OUT049
NCK42,3498.0,OUT049
DRE01,3884.0,OUT017
FDE57,2032.0,OUT018
DRK59,1750.0,OUT019
FDB10,5168.0,OUT027
FDQ25,2818.0,OUT046
FDY26,3484.0,OUT017
FDG28,4038.0,OUT049
FDM14,1878.0,OUT049
NCH29,1666.0,OUT049
FDD48,1966.0,OUT049
FDC17,3264.0,OUT045
DRH49,2804.0,OUT027
FDN44,2336.0,OUT018
FDC29,1824.0,OUT045
DRK01,-394.0,OUT019
FDD48,1920.0,OUT017
FDB59,3216.0,OUT013
FDY45,2158.0,OUT010
FDX60,1372.0,OUT035
FDT09,298.0,OUT010
DRB24,2224.0,OUT018
FDL13,3820.0,OUT035
FDN16,1812.0,OUT035
FDK57,1992.0,OUT013
FDO22,2828.0,OUT027
FDC57,1246.0,OUT010
FDZ13,2304.0,OUT027
FDW27,2540.0,OUT013
FDX10,774.0,OUT049
FDY08,2024.0,OUT018
FDA49,1476.0,OUT017
FDC32,1280.0,OUT018
FDO04,1024.0,OUT035
NCZ54,2544.0,OUT013
FDY40,784.0,OUT045
FDW36,1652.0,OUT045
FDE11,3044.0,OUT017
DRE37,2924.0,OUT045
NCK19,3076.0,OUT017
FDT19,2908.0,OUT035
FDE56,972.0,OUT045
FDZ57,218.0,OUT010
FDB35,1656.0,OUT035
FDF09,-1270.0,OUT010
FDO34,2694.0,OUT046
FDA55,3622.0,OUT046
NCM18,1038.0,OUT035
FDJ20,110.0,OUT019
DRQ35,118.0,OUT019
FDG02,3064.0,OUT013
NCU29,2024.0,OUT018
FDL27,2504.0,OUT027
NCA54,2902.0,OUT035
FDJ32,1140.0,OUT035
FDB21,1894.0,OUT019
FDR46,2412.0,OUT035
FDZ32,1766.0,OUT046
DRF36,3100.0,OUT017
NCU54,3332.0,OUT017
NCI31,628.0,OUT017
DRA59,3056.0,OUT035
NCC55,518.0,OUT045
FDE44,572.0,OUT018
NCN26,1600.0,OUT018
FDC11,1534.0,OUT049
FDV24,2476.0,OUT035
FDR40,-498.0,OUT019
NCQ17,2554.0,OUT049
FDC46,2848.0,OUT045
NCM18,970.0,OUT046
FDK16,1554.0,OUT046
FDI28,1404.0,OUT017
FDS11,3368.0,OUT018
DRD13,1078.0,OUT046
FDL36,1532.0,OUT035
FDI27,900.0,OUT013
FDJ53,-6.0,OUT019
FDS44,3764.0,OUT045
FDE28,3686.0,OUT046
FDQ33,2184.0,OUT018
FDB37,3948.0,OUT017
FDQ31,1376.0,OUT045
NCQ05,2370.0,OUT046
FDE10,2180.0,OUT013
FDF38,828.0,OUT017
FDE50,1158.0,OUT019
DRG37,602.0,OUT010
NCH06,3978.0,OUT049
FDY14,4088.0,OUT045
FDO27,1640.0,OUT017
FDQ19,4002.0,OUT049
FDZ26,1862.0,OUT019
FDN51,4232.0,OUT013
FDK20,2124.0,OUT035
FDD40,2900.0,OUT018
DRI25,724.0,OUT018
FDH56,1988.0,OUT017
FDI36,4628.0,OUT027
DRH11,688.0,OUT018
NCV18,1360.0,OUT017
DRI01,2882.0,OUT049
DRE48,3278.0,OUT049
FDS51,1112.0,OUT035
FDM38,972.0,OUT017
FDB60,4504.0,OUT027
FDY58,3720.0,OUT035
FDY22,2248.0,OUT045
FDF11,5280.0,OUT027
FDZ51,1740.0,OUT035
FDQ45,3060.0,OUT017
FDF17,3212.0,OUT035
NCF31,3812.0,OUT027
FDA37,2100.0,OUT013
FDO51,790.0,OUT046
FDF34,3248.0,OUT013
FDD57,1332.0,OUT018
FDO37,3638.0,OUT046
FDR49,926.0,OUT049
FDS39,2386.0,OUT049
FDI48,2380.0,OUT027
DRM35,2954.0,OUT049
FDV57,3080.0,OUT035
FDZ55,2620.0,OUT013
FDI28,1384.0,OUT035
FDS21,1036.0,OUT045
FDT34,1720.0,OUT013
DRI25,1024.0,OUT035
FDT47,-270.0,OUT010
DRH39,1168.0,OUT045
NCD54,2198.0,OUT045
FDU16,2904.0,OUT027
NCW29,1950.0,OUT045
FDV25,4944.0,OUT027
FDM56,1868.0,OUT035
FDZ04,2512.0,OUT027
FDG59,-1234.0,OUT019
FDI56,1368.0,OUT045
FDS33,1588.0,OUT035
FDC23,2926.0,OUT049
FDT11,3118.0,OUT049
FDG17,3848.0,OUT045
FDZ44,1808.0,OUT045
FDJ52,2612.0,OUT013
DRI23,2538.0,OUT046
DRE15,-586.0,OUT010
NCF07,1636.0,OUT013
NCR29,990.0,OUT049
FDE44,-1130.0,OUT019
FDT23,1444.0,OUT035
NCG06,4132.0,OUT017
NCU41,1102.0,OUT010
FDH46,1796.0,OUT017
FDV31,2856.0,OUT013
NCT41,3848.0,OUT027
FDE22,3992.0,OUT027
FDC26,1664.0,OUT045
DRF51,676.0,OUT017
NCY53,-110.0,OUT019
FDY21,3204.0,OUT017
FDL27,1120.0,OUT013
FDZ34,3198.0,OUT049
NCF43,398.0,OUT010
FDC21,1904.0,OUT035
FDL26,2536.0,OUT013
FDT25,30.0,OUT010
NCR30,1178.0,OUT046
DRL23,-170.0,OUT019
NCR05,3194.0,OUT049
NCE19,596.0,OUT018
FDY07,856.0,OUT035
FDB10,3804.0,OUT017
FDP57,1748.0,OUT013
FDU48,198.0,OUT019
FDH48,1508.0,OUT035
FDO33,1956.0,OUT035
NCU29,2230.0,OUT045
FDW35,718.0,OUT046
FDH05,1818.0,OUT010
FDP26,1782.0,OUT049
DRG27,796.0,OUT035
FDQ33,2418.0,OUT046
FDH20,-218.0,OUT010
FDV14,1462.0,OUT046
DRD01,962.0,OUT046
NCI17,1598.0,OUT049
FDF39,2354.0,OUT010
FDX37,1630.0,OUT046
NCX17,3762.0,OUT035
FDN03,4064.0,OUT013
NCS41,982.0,OUT010
FDH34,2852.0,OUT045
NCX53,2020.0,OUT018
FDY31,2350.0,OUT046
FDD20,2140.0,OUT017
FDE51,720.0,OUT045
FDV27,1454.0,OUT046
FDF16,2448.0,OUT035
FDZ02,1726.0,OUT049
NCK05,934.0,OUT045
FDM12,4512.0,OUT027
NCA05,2136.0,OUT018
FDX33,2508.0,OUT045
FDM25,2974.0,OUT049
FDE41,1232.0,OUT018
FDW14,1436.0,OUT045
NCD30,1522.0,OUT046
FDB23,1774.0,OUT010
FDF45,1070.0,OUT046
FDW20,2108.0,OUT017
FDF47,3448.0,OUT045
NCR05,1226.0,OUT019
DRB01,2974.0,OUT046
FDE36,2716.0,OUT013
FDU56,3086.0,OUT049
FDB23,3750.0,OUT049
FDN48,1582.0,OUT049
FDS43,3048.0,OUT013
NCN05,2920.0,OUT013
NCL53,2870.0,OUT049
FDL56,1390.0,OUT046
FDH17,1392.0,OUT018
FDP37,1998.0,OUT046
FDG09,1158.0,OUT019
FDA55,3512.0,OUT045
FDX31,3918.0,OUT049
FDJ41,4048.0,OUT045
DRC24,2420.0,OUT045
FDQ21,2092.0,OUT035
NCT54,1386.0,OUT045
FDH08,3750.0,OUT049
FDY38,3500.0,OUT018
DRM11,2218.0,OUT010
FDG32,3590.0,OUT049
NCH18,3818.0,OUT046
FDI20,3452.0,OUT035
FDA33,2120.0,OUT018
FDN45,3560.0,OUT013
FDT45,-942.0,OUT010
FDR32,3788.0,OUT035
FDA48,3564.0,OUT017
FDN23,2444.0,OUT017
NCR18,798.0,OUT035
FDD45,1510.0,OUT046
FDI22,3028.0,OUT018
FDT09,2244.0,OUT013
DRC24,3908.0,OUT027
FDT39,2434.0,OUT046
FDX28,1520.0,OUT045
FDA50,1292.0,OUT018
FDT33,4200.0,OUT027
FDQ60,2078.0,OUT049
NCM19,1536.0,OUT018
FDF40,3990.0,OUT046
NCI30,3922.0,OUT035
FDK34,3894.0,OUT049
FDA38,5220.0,OUT027
FDT02,588.0,OUT045
FDC11,1492.0,OUT017
FDD08,670.0,OUT046
NCS29,4082.0,OUT046
DRI03,942.0,OUT010
FDK48,1324.0,OUT035
FDM52,2518.0,OUT049
FDP49,1108.0,OUT035
DRA24,2678.0,OUT046
NCJ43,2818.0,OUT049
FDE11,2892.0,OUT045
FDP01,2638.0,OUT049
FDQ59,1216.0,OUT018
FDA43,1174.0,OUT019
FDL14,2596.0,OUT017
FDV50,42.0,OUT010
FDT01,4804.0,OUT027
NCC42,2290.0,OUT035
FDO28,1902.0,OUT046
FDD32,-510.0,OUT019
FDV45,3056.0,OUT035
NCW17,98.0,OUT019
NCJ17,2748.0,OUT027
NCF18,3074.0,OUT049
FDP01,2432.0,OUT045
FDH24,2440.0,OUT045
FDI38,4828.0,OUT027
FDX03,908.0,OUT035
FDY28,3438.0,OUT046
FDN34,2568.0,OUT018
FDJ02,2368.0,OUT045
FDW40,390.0,OUT019
FDX03,868.0,OUT017
FDE17,3940.0,OUT027
FDT58,2646.0,OUT046
FDI38,3412.0,OUT013
FDW22,3716.0,OUT035
FDS15,3240.0,OUT027
NCX06,2888.0,OUT013
DRK47,3732.0,OUT035
FDC23,4292.0,OUT027
FDM56,-162.0,OUT010
FDP21,3070.0,OUT046
FDP58,3446.0,OUT046
FDA27,2222.0,OUT019
FDK41,-554.0,OUT019
NCH42,3586.0,OUT046
FDG29,656.0,OUT045
FDW15,2220.0,OUT018
FDD28,764.0,OUT018
FDQ37,3182.0,OUT049
FDC23,2956.0,OUT035
FDV13,1620.0,OUT035
FDK33,3362.0,OUT046
FDO33,1856.0,OUT013
FDN21,2668.0,OUT017
NCW06,4456.0,OUT027
FDI38,3464.0,OUT035
FDC21,3232.0,OUT027
NCS05,2082.0,OUT046
NCN53,690.0,OUT049
FDV40,-610.0,OUT010
FDG60,3772.0,OUT017
NCY30,4308.0,OUT027
FDM40,2152.0,OUT045
NCO30,2882.0,OUT046
FDK10,2938.0,OUT046
FDM36,2728.0,OUT045
FDN10,1940.0,OUT013
FDM46,1240.0,OUT018
FDX50,1902.0,OUT049
FDP33,3936.0,OUT045
FDO12,3028.0,OUT045
FDC28,1832.0,OUT013
FDO31,1296.0,OUT045
FDX45,2568.0,OUT035
FDV21,2094.0,OUT049
FDH04,1646.0,OUT049
NCG54,2680.0,OUT013
FDO13,2582.0,OUT046
FDA09,4336.0,OUT027
FDC38,2208.0,OUT017
NCO42,2258.0,OUT046
FDL45,2102.0,OUT049
NCK31,860.0,OUT013
FDM39,2912.0,OUT017
FDC22,1178.0,OUT010
FDF46,1842.0,OUT046
FDQ37,2964.0,OUT045
FDH41,1474.0,OUT010
FDQ04,670.0,OUT046
NCQ02,4412.0,OUT027
FDJ57,4492.0,OUT027
NCE07,2318.0,OUT049
FDE56,1068.0,OUT013
FDI20,3438.0,OUT049
FDK36,604.0,OUT018
FDP08,4532.0,OUT027
FDF44,2228.0,OUT017
NCU53,2696.0,OUT017
FDF47,3660.0,OUT035
FDS55,482.0,OUT010
FDZ52,-130.0,OUT010
FDL04,1452.0,OUT018
NCM26,2510.0,OUT035
FDX43,2782.0,OUT049
FDP52,3798.0,OUT049
DRK49,644.0,OUT045
FDE38,2668.0,OUT013
DRF13,2436.0,OUT035
FDK41,-554.0,OUT010
FDJ04,3356.0,OUT027
FDZ44,1664.0,OUT018
FDS11,3660.0,OUT013
FDA55,3730.0,OUT049
NCW53,3034.0,OUT046
FDB49,3120.0,OUT027
FDD23,3132.0,OUT017
NCV42,1638.0,OUT045
NCZ29,1760.0,OUT018
FDQ26,1068.0,OUT013
FDV08,804.0,OUT017
FDC53,1730.0,OUT049
FDV58,1230.0,OUT010
